id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
217,234076,6,1.2,2152,25947,2.0,0,2,5,7,1996,156,2001,0,98006,47.238636,0.0,2343,22815,20230509T000000
218,314477,1,1.3,1970,6940,3.0,0,0,5,6,1492,478,1981,2012,98006,47.851654,0.0,2112,7336,20230114T000000
219,277195,4,2.8,2117,9734,1.0,0,4,2,6,1594,523,1998,0,98002,47.58805,0.0,2430,9329,20230429T000000
220,362281,6,2.0,1582,1776,2.0,0,3,2,7,1279,303,1924,0,98006,47.33533,0.0,1752,1851,20230102T000000
221,697198,4,3.8,4461,19090,1.5,1,1,2,6,4261,200,1921,0,98005,47.451736,0.0,3783,19484,20230104T000000
222,69910,5,2.2,3088,21666,2.0,1,1,2,7,2823,265,2019,0,98004,47.442205,0.0,3617,21134,20230901T000000
223,452939,3,1.4,1004,1500,2.0,0,4,3,8,873,131,1930,1953,98005,47.605023,0.0,1077,1340,20230307T000000
224,108092,1,3.1,2186,10448,1.0,0,0,5,7,1542,644,2022,0,98001,47.708383,0.0,1859,11363,20230903T000000
225,279210,4,1.9,1513,1527,1.5,0,1,3,8,1166,347,2000,0,98004,47.270359,0.0,1677,1776,20230331T000000
226,513342,2,2.6,1188,6012,2.0,0,0,4,6,1117,71,1933,0,98003,47.867751,0.0,1120,6661,20230627T000000
227,359642,4,3.1,927,20510,1.0,0,4,1,8,716,211,1986,0,98002,47.821138,0.0,1040,17392,20230301T000000
228,188338,2,3.7,2345,7665,1.5,0,1,3,6,2155,190,1915,0,98005,47.324935,0.0,2772,7781,20230820T000000
229,242704,6,3.4,1454,11991,2.5,1,2,2,7,1098,356,1969,2010,98004,47.51456,0.0,1311,13599,20231219T000000
230,451939,1,3.0,2774,0,1.5,0,3,2,8,2446,328,1958,0,98006,47.842162,0.0,3170,0,20230625T000000
231,240445,4,3.0,2795,16869,1.5,0,0,4,7,2483,312,1914,1961,98004,47.746584,0.0,3100,16461,20230616T000000
232,382468,4,3.8,3099,14557,2.5,0,0,5,8,2868,231,1981,0,98005,47.432651,0.0,3311,13302,20230717T000000
233,356835,1,1.9,1318,7710,1.5,0,0,1,8,1095,223,2001,0,98003,47.662868,0.0,1257,7186,20230301T000000
234,252259,4,1.0,2380,13109,1.5,0,0,3,7,2117,263,1912,1913,98005,48.09944,0.0,2008,11756,20230324T000000
235,671591,2,1.8,2505,16802,2.0,0,4,5,8,2119,386,1923,0,98003,47.521032,0.0,2488,14757,20230315T000000
236,445087,4,1.7,1620,6851,2.0,0,4,5,7,1594,26,1912,0,98006,47.37347,0.0,1364,7094,20231107T000000
237,46228,3,3.0,1382,237,2.5,0,4,3,7,1183,199,1964,0,98005,47.534484,0.0,1382,237,20230126T000000
238,377968,6,2.9,3287,33055,2.5,0,4,3,7,2507,780,2011,0,98004,47.54931,0.0,3708,36159,20230831T000000
239,250732,5,2.8,2181,8667,2.0,0,1,3,7,1963,218,1935,0,98001,47.395093,0.0,2615,8001,20231119T000000
240,477865,2,1.0,2508,14032,1.5,0,4,3,7,2168,340,1948,0,98001,47.588325,0.0,2205,13812,20230426T000000
241,231121,3,3.2,1342,25108,1.0,0,1,2,7,1263,79,1981,0,98006,47.24912,0.0,1185,26919,20231119T000000
242,332789,6,2.0,1024,50290,1.5,0,2,5,7,771,253,1947,0,98004,47.366893,0.0,1151,59608,20230629T000000
243,425748,1,3.0,1544,2555,1.0,0,4,5,8,1201,343,1996,0,98001,47.651649,0.0,1524,2400,20230919T000000
244,479863,2,2.7,1900,19498,2.0,0,2,2,7,1855,45,2001,2002,98006,47.149026,0.0,2216,17924,20230424T000000
245,169955,5,2.0,1148,7924,2.0,0,4,5,7,1123,25,1942,1945,98003,47.680634,0.0,1271,7763,20230923T000000
246,299824,6,1.4,1992,9612,1.0,0,2,3,7,1658,334,1905,0,98004,47.097604,0.0,2180,10472,20230207T000000
247,278758,5,1.3,649,7797,2.5,0,3,1,6,463,186,1980,0,98003,47.153735,0.0,545,9236,20230318T000000
248,252000,1,3.5,1103,3743,1.5,0,2,5,6,873,230,1967,0,98004,47.400204,0.0,898,3797,20230412T000000
249,614818,1,3.8,2536,14587,1.5,0,1,1,6,1963,573,1913,0,98003,47.557373,0.0,2350,16410,20230112T000000
250,410747,2,2.9,2483,254,2.0,0,0,1,7,2046,437,1929,1945,98003,47.765053,0.0,2202,250,20231029T000000
251,160867,4,1.3,1686,24468,1.5,0,2,2,9,1340,346,2009,0,98001,47.511525,0.0,1829,19964,20230218T000000
252,487679,1,2.2,1185,15550,1.5,0,0,4,8,1124,61,1983,0,98004,47.450689,0.0,1161,18001,20230911T000000
253,668323,6,3.2,1178,19224,1.0,0,3,5,6,825,353,1907,0,98005,47.615916,0.0,1188,17608,20231213T000000
254,504869,4,3.3,1701,10338,1.5,1,3,2,7,1519,182,1953,0,98001,47.32582,0.0,1914,8843,20230906T000000
255,122094,3,1.4,2515,11327,2.0,0,1,2,7,2261,254,1965,0,98003,47.527883,0.0,2493,13575,20230313T000000
256,277364,5,1.0,2742,17875,2.5,0,1,1,7,2462,280,2000,0,98003,47.260111,0.0,2791,16783,20230716T000000
257,540036,4,3.1,1602,3359,1.5,0,2,5,6,1371,231,1903,0,98005,47.516518,0.0,1821,2870,20230910T000000
258,243849,5,2.1,1077,11420,1.5,0,4,2,9,951,126,1973,0,98005,47.474033,0.0,1047,10559,20231224T000000
259,416572,4,1.8,2214,6403,2.0,0,3,3,9,2088,126,1983,0,98003,47.339146,0.0,1844,6438,20231026T000000
260,466195,3,1.0,1341,6094,2.5,0,0,2,7,1254,87,1959,2007,98005,47.533008,0.0,1352,5089,20230810T000000
261,210960,1,2.6,1585,0,1.5,0,4,3,6,1125,460,2019,0,98002,47.53171,0.0,1635,0,20230301T000000
262,341071,3,3.6,3060,28393,1.5,0,3,4,8,2169,891,1952,0,98001,47.735091,0.0,3074,30310,20231223T000000
263,0,1,3.9,2661,8134,2.0,0,2,3,6,2532,129,1998,0,98004,47.178873,0.0,2403,9487,20230606T000000
264,196341,1,2.7,2126,26633,2.0,0,3,3,8,1854,272,2011,0,98005,47.48479,0.0,1891,25540,20231208T000000
265,312114,5,2.5,982,25687,1.0,0,1,1,7,969,13,1973,0,98005,47.347948,0.0,930,26350,20230721T000000
266,162832,6,1.3,2169,2140,2.0,0,0,2,6,1799,370,1991,0,98002,47.673952,0.0,1879,2256,20230924T000000
267,594861,3,2.6,2850,4115,1.0,0,0,4,7,2146,704,1914,0,98004,47.650782,0.0,3039,3408,20230204T000000
268,135478,4,2.1,1699,40605,2.0,0,1,2,6,1430,269,1999,0,98002,47.601576,0.0,1776,38042,20230912T000000
269,283993,3,2.8,3080,32509,2.0,0,4,3,7,2559,521,1900,0,98004,47.359233,0.0,3243,34904,20230123T000000
270,369611,5,2.2,3034,14684,2.5,0,1,3,7,2594,440,1921,1959,98001,47.677094,0.0,2700,16068,20230614T000000
271,566190,1,1.7,3330,17573,1.5,1,0,2,6,3138,192,1990,0,98005,47.193974,0.0,2992,16560,20230128T000000
272,134620,5,1.3,2244,8691,1.5,1,2,4,7,2012,232,1992,0,98001,47.152938,0.0,2501,6976,20231217T000000
273,524474,2,1.9,2469,19323,1.5,0,4,4,8,1865,604,1914,0,98004,47.244826,0.0,2656,15511,20231110T000000
274,351534,2,1.3,3131,7828,2.5,0,3,1,8,2881,250,1973,0,98005,47.493305,0.0,3600,7947,20230222T000000
275,202773,4,1.5,2357,0,1.0,0,2,3,7,2068,289,1983,2022,98002,47.635033,0.0,2266,0,20231011T000000
276,419315,5,4.0,1599,1784,1.5,0,4,3,7,1396,203,1921,1952,98003,46.904794,0.0,1629,1823,20231025T000000
277,379858,4,2.3,1641,15210,1.0,0,0,1,7,1482,159,1949,0,98002,47.764549,0.0,1797,16559,20230326T000000
278,259967,4,2.6,2190,3689,2.0,0,0,2,7,1903,287,1947,1970,98003,47.526222,0.0,2605,4310,20231215T000000
279,360470,2,3.6,967,14327,1.5,0,2,3,7,809,158,2016,0,98002,47.186446,0.0,1156,17136,20230504T000000
280,292202,4,4.0,1885,4253,1.5,0,4,2,6,1681,204,2022,0,98004,47.520189,0.0,2261,4595,20230726T000000
281,367027,2,2.7,2877,7176,1.5,0,3,4,7,2638,239,1972,0,98001,47.718505,0.0,3326,7216,20230614T000000
282,449319,1,3.4,246,23531,2.5,0,3,5,5,188,58,2019,0,98003,47.619888,0.0,259,20151,20230216T000000
283,587902,5,2.0,3227,17474,2.0,0,1,1,7,2740,487,1950,0,98004,47.719815,0.0,2590,16664,20230605T000000
284,164327,4,1.9,2897,14903,2.0,0,2,3,8,2426,471,1995,0,98001,47.226751,0.0,3128,15334,20230923T000000
285,669955,2,2.2,1632,23789,2.5,0,4,1,7,1161,471,1916,0,98001,47.417199,0.0,1461,28544,20231006T000000
286,57186,3,3.0,2434,19806,2.5,0,2,4,8,2313,121,2005,2013,98005,47.315062,0.0,2002,16850,20230105T000000
287,327232,4,3.0,2002,29465,1.5,0,3,4,7,1628,374,1982,0,98005,47.843516,0.0,2159,32919,20230323T000000
288,438247,6,1.9,2983,10401,3.0,0,4,4,6,2153,830,2003,0,98005,47.627873,0.0,3288,12476,20230429T000000
289,392148,1,1.4,2786,10703,1.0,0,0,4,8,2332,454,1990,2009,98003,48.069402,0.0,2963,12010,20230919T000000
290,256595,1,2.9,879,1988,1.5,0,0,5,7,657,222,1950,0,98003,47.406478,0.0,831,2200,20230505T000000
291,318781,3,1.4,2469,10710,2.5,0,4,2,9,2250,219,1936,0,98001,47.355065,0.0,2479,9676,20231030T000000
292,276049,2,2.7,1835,24647,1.5,0,2,2,6,1599,236,1997,2022,98003,47.471435,0.0,2154,19750,20230803T000000
293,261595,4,3.1,2066,27999,1.5,0,2,5,7,1613,453,2010,0,98001,47.775671,0.0,2255,24930,20230128T000000
294,477440,2,3.1,1417,24603,1.5,0,0,2,7,1395,22,1948,0,98004,47.426776,0.0,1419,27454,20230926T000000
295,403552,1,3.3,3398,0,2.0,0,0,4,8,2676,722,1958,1966,98002,47.524888,0.0,3525,0,20230125T000000
296,246063,2,3.6,2832,25831,1.5,0,3,2,8,2453,379,1909,0,98001,47.519338,0.0,3316,23724,20230107T000000
297,484939,1,2.5,1408,0,2.0,0,4,1,7,1324,84,1929,1932,98001,47.507899,0.0,1348,0,20230713T000000
298,396094,2,3.2,932,23981,2.5,1,2,2,6,796,136,1984,0,98004,47.36952,0.0,783,24746,20230321T000000
299,471929,3,2.9,1691,11322,2.0,0,3,1,7,1671,20,1920,0,98005,47.472542,0.0,1573,11516,20231118T000000
300,444444,5,1.6,2347,22025,1.5,0,2,3,7,2237,110,2017,0,98006,47.463979,0.0,2267,26261,20230205T000000
301,225650,3,1.1,2192,1675,2.5,1,0,1,8,2140,52,1933,1968,98005,47.498487,0.0,1992,1348,20230915T000000
302,265972,3,1.9,3002,26711,1.5,0,4,1,7,2437,565,1972,0,98005,47.688703,0.0,3036,26578,20230423T000000
303,462094,5,2.3,2631,350,1.0,0,1,4,7,2274,357,1997,1998,98001,47.852126,0.0,2425,350,20231021T000000
304,441555,5,2.9,2775,8315,1.0,0,4,4,5,2641,134,1949,0,98001,47.331913,0.0,2334,7627,20230721T000000
305,346864,4,3.5,2261,5019,2.0,0,1,4,6,2195,66,1975,0,98003,47.421601,0.0,1978,5069,20230114T000000
306,367599,4,1.6,888,0,1.0,0,3,1,8,873,15,1946,0,98003,47.334998,0.0,1036,0,20230604T000000
307,541649,3,1.4,1843,15945,1.0,0,1,5,7,1776,67,1984,0,98002,47.53742,0.0,1938,17046,20230326T000000
308,261264,3,3.9,2848,33060,1.5,0,1,4,7,2617,231,2020,2022,98002,47.39233,0.0,2636,27609,20230520T000000
309,432064,1,1.3,1958,41669,1.5,0,3,4,6,1384,574,1983,0,98006,47.547959,0.0,1853,46710,20230407T000000
310,319671,1,2.4,2402,15971,2.0,0,4,1,6,1908,494,1905,0,98003,47.720725,0.0,2395,18722,20230704T000000
311,317347,4,2.8,1745,26166,2.5,0,3,3,7,1288,457,1949,1957,98001,46.994834,0.0,1865,22226,20231208T000000
312,514816,6,2.6,1176,17320,2.0,0,0,3,7,877,299,2008,2022,98004,47.598356,0.0,1214,16742,20231224T000000
313,473812,6,1.3,1901,19988,1.5,0,0,2,8,1496,405,1999,0,98003,47.407963,0.0,2230,20081,20230708T000000
314,472026,4,1.2,2247,11578,1.5,0,1,3,7,1623,624,1962,0,98001,47.592084,0.0,2360,9886,20230323T000000
315,545821,1,1.3,1475,16950,3.0,0,3,4,5,1140,335,1911,0,98003,47.320706,0.0,1717,16972,20231027T000000
316,353150,1,2.8,1811,20374,1.0,0,3,5,7,1787,24,1940,1958,98005,47.739252,0.0,1452,17985,20230629T000000
317,452292,6,2.6,1248,9215,2.5,0,3,2,7,990,258,1930,1942,98003,47.682656,0.0,1442,10819,20231215T000000
318,303459,2,1.7,2895,14225,1.0,1,4,5,7,2165,730,1901,0,98006,47.61367,0.0,3151,13931,20230415T000000
319,398624,2,2.9,1764,14415,2.5,0,2,5,8,1614,150,1915,0,98005,47.658645,0.0,1532,17268,20230729T000000
320,330478,1,3.5,3162,23264,1.5,0,2,4,8,2999,163,1900,0,98001,47.350876,0.0,2862,19044,20231125T000000
321,364549,2,1.1,3222,4339,1.5,0,2,1,8,2558,664,1903,0,98005,47.376075,0.0,3277,3692,20230906T000000
322,439273,5,2.5,1935,14484,2.0,0,4,1,7,1516,419,1946,1949,98003,47.650487,0.0,1644,14154,20230313T000000
323,227266,4,3.1,1193,34120,2.0,0,3,1,7,921,272,2015,2022,98005,47.346454,0.0,1329,39229,20230610T000000
324,663858,4,1.8,331,26640,1.5,0,2,3,8,270,61,1964,0,98006,47.789127,0.0,369,27228,20230513T000000
325,199097,1,1.9,822,28491,2.0,0,3,1,8,596,226,1951,1985,98004,47.435282,0.0,756,31138,20230828T000000
326,167871,3,2.8,900,15244,2.0,0,1,4,7,810,90,1946,0,98005,47.600379,0.0,745,14777,20230319T000000
327,523716,6,3.7,3102,18209,1.0,0,2,3,8,2936,166,1998,0,98006,47.91985,0.0,3708,14862,20230227T000000
328,468749,1,3.4,2092,25022,1.0,0,1,1,7,1880,212,1976,0,98005,47.358755,0.0,1883,26501,20230505T000000
329,443617,2,2.7,2311,30602,1.5,1,4,5,8,1909,402,1949,0,98002,47.513752,0.0,1911,32242,20230111T000000
330,444251,6,3.2,223,0,1.0,0,0,4,9,175,48,1944,0,98004,47.710837,0.0,207,0,20230127T000000
331,348162,3,2.1,1041,1845,2.0,0,4,4,10,856,185,1941,0,98001,47.690255,0.0,1236,1602,20230726T000000
332,215411,2,2.9,2709,28094,1.5,0,4,2,7,2240,469,1994,0,98006,47.434437,0.0,3026,27826,20230810T000000
333,361370,5,2.4,2229,12231,1.5,0,4,4,8,2005,224,1983,0,98005,47.396654,0.0,2211,11969,20231108T000000
334,248425,2,1.6,1882,8282,1.0,0,2,5,8,1841,41,1955,1988,98004,47.453373,0.0,1735,9118,20230907T000000
335,496267,5,3.1,2451,2458,2.0,0,1,4,8,1767,684,1970,2009,98001,47.789572,0.0,2375,2347,20231111T000000
336,327941,6,2.7,3308,9449,1.0,0,2,2,7,3261,47,1956,0,98004,47.444179,0.0,2669,10066,20230727T000000
337,226175,5,2.1,1823,976,1.0,0,0,4,8,1773,50,2003,0,98006,47.515623,0.0,1982,1055,20230419T000000
338,301792,6,3.7,2055,35910,1.0,0,4,4,6,1511,544,1932,0,98002,47.414643,0.0,1725,37992,20231023T000000
339,411939,6,1.1,2154,14775,3.0,0,3,2,7,1626,528,1927,0,98006,47.64111,0.0,2170,15343,20230302T000000
340,265441,6,1.9,3913,14420,1.0,0,0,4,6,3104,809,2013,0,98006,47.531105,0.0,4016,16183,20230502T000000
341,226666,6,1.2,320,20880,2.0,0,1,3,6,277,43,1943,0,98001,47.299313,0.0,256,22192,20230827T000000
342,386553,6,3.3,2546,24623,1.0,0,0,4,6,1884,662,2013,0,98001,47.306235,0.0,3034,27914,20230416T000000
343,386744,2,3.1,1908,24458,1.0,0,2,1,6,1450,458,1955,0,98005,47.100279,0.0,1756,25795,20231006T000000
344,273958,6,2.0,2453,25736,2.0,0,3,1,7,2381,72,1943,0,98003,47.333736,0.0,2038,22225,20230205T000000
345,279344,2,3.0,1474,8691,1.5,0,2,3,7,1080,394,1983,0,98006,47.658789,0.0,1682,8028,20230207T000000
346,384807,6,2.2,1960,12021,3.0,0,4,4,7,1606,354,1995,0,98001,47.764752,0.0,1687,11205,20230313T000000
347,132787,5,3.3,2569,22690,2.5,0,4,5,8,2386,183,1972,0,98006,47.637112,0.0,2080,19004,20230225T000000
348,138880,6,2.4,4490,9726,2.0,0,0,4,6,4339,151,1933,0,98006,47.610926,0.0,4480,10474,20230616T000000
349,242233,3,2.2,2646,14948,2.0,0,4,1,5,2118,528,1913,0,98001,47.474695,0.0,2254,15516,20230809T000000
350,317982,6,3.8,1321,18987,1.5,0,4,2,8,989,332,1967,0,98002,47.654983,0.0,1575,19668,20230317T000000
351,396636,6,1.8,1660,22851,1.5,0,1,3,7,1529,131,1928,0,98002,47.557256,0.0,1334,22654,20230729T000000
352,571303,5,1.4,1637,0,2.5,0,1,2,7,1525,112,1978,0,98006,47.86089,0.0,1343,0,20230730T000000
353,478648,4,2.8,563,22147,2.0,0,2,5,6,559,4,1916,0,98002,47.480311,0.0,638,17789,20230816T000000
354,326009,5,3.9,1735,12662,2.0,0,2,4,8,1287,448,1982,0,98006,47.768602,0.0,1554,10617,20230813T000000
355,347147,3,2.1,2586,22074,1.5,0,1,5,7,2360,226,2001,2018,98005,47.674823,0.0,3011,23692,20230911T000000
356,199620,4,1.2,980,22769,1.0,0,0,2,6,808,172,1908,0,98001,47.647089,0.0,905,20596,20230605T000000
357,347223,1,2.0,2838,31079,2.5,0,1,4,9,2765,73,1926,0,98006,47.097702,0.0,2349,26204,20231229T000000
358,306701,1,2.5,2390,28534,1.5,0,2,5,8,1965,425,1948,0,98002,47.685838,0.0,1922,26578,20230529T000000
359,398407,3,1.5,1412,28465,1.5,0,3,1,7,1177,235,1978,1982,98002,47.474498,0.0,1289,25669,20231114T000000
360,225915,5,3.0,1886,29436,1.0,0,4,1,5,1391,495,1936,0,98004,47.411215,0.0,1866,23894,20231006T000000
361,427901,2,4.0,3278,17913,2.5,0,3,3,7,2610,668,1927,0,98004,47.203417,0.0,2623,17272,20230819T000000
362,579910,3,2.4,2586,15321,1.0,1,3,1,7,2121,465,1949,0,98002,47.498883,0.0,2669,12422,20230709T000000
363,333685,4,2.1,2007,23728,2.5,0,4,1,8,1415,592,1954,0,98005,47.50671,0.0,1873,18986,20230813T000000
364,410256,4,2.2,1809,22320,1.0,0,1,2,5,1503,306,1903,0,98003,47.2394,0.0,1729,24931,20230306T000000
365,453521,6,1.3,2061,11909,2.5,0,0,1,9,1650,411,1984,0,98006,47.205344,0.0,1864,11027,20230418T000000
366,289816,1,3.6,1590,19048,2.0,0,3,1,7,1496,94,2019,0,98004,47.597324,0.0,1608,19562,20230321T000000
367,383613,4,2.2,316,14649,1.0,0,0,2,6,231,85,1997,2022,98006,47.674341,0.0,281,13463,20230513T000000
368,351888,3,2.2,3633,6460,2.0,0,2,1,8,3371,262,1918,1967,98004,47.538057,0.0,3102,7571,20230623T000000
369,364651,4,3.0,2124,27904,1.5,0,3,1,7,1941,183,2022,0,98001,47.730167,0.0,2455,30462,20230305T000000
370,234048,3,2.3,2318,15551,1.0,0,2,3,5,1790,528,1936,1946,98001,47.482723,0.0,2216,14737,20230729T000000
371,353676,2,2.9,1953,35487,2.5,0,1,1,7,1415,538,2021,0,98002,47.48913,0.0,1622,31379,20231024T000000
372,424699,6,1.2,1411,0,1.5,0,3,1,7,1344,67,1903,1952,98001,47.316594,0.0,1258,0,20230408T000000
373,567671,1,3.4,1851,9432,1.5,0,2,3,7,1434,417,1936,0,98001,47.187952,0.0,1710,10422,20230621T000000
374,493890,4,3.8,720,15326,1.0,0,2,2,8,535,185,1950,0,98003,47.870932,0.0,797,15038,20230330T000000
375,672977,3,2.9,3821,26373,1.5,0,1,1,8,3086,735,1931,1975,98005,47.72626,0.0,3090,23545,20231228T000000
376,234897,5,3.9,1012,18994,2.5,0,0,5,6,830,182,1944,0,98002,47.221497,0.0,1003,22182,20230814T000000
377,480848,1,1.5,1174,18104,1.5,0,0,2,7,936,238,2011,0,98003,47.53115,0.0,1130,17308,20230523T000000
378,377501,2,2.4,1647,3727,3.0,0,3,2,6,1635,12,1911,0,98002,47.479991,0.0,1955,3791,20230715T000000
379,678470,3,2.8,3030,3430,2.5,0,1,1,6,2921,109,1940,0,98005,47.445202,0.0,2642,3920,20230628T000000
380,228755,6,2.7,2011,18225,1.0,0,3,3,7,1934,77,1955,1987,98002,47.418196,0.0,2113,20655,20230223T000000
381,224041,6,2.2,1011,1358,1.0,0,0,2,7,828,183,1979,2005,98006,47.576254,0.0,890,1432,20230715T000000
382,260091,2,2.0,3003,9681,2.5,0,1,3,7,2969,34,1913,0,98006,47.663635,0.0,3061,11185,20230805T000000
383,31415,2,1.4,2584,20009,1.5,0,4,5,7,2339,245,1953,0,98006,47.580478,0.0,2640,23627,20231129T000000
384,271136,6,2.2,2430,5176,1.0,0,1,3,6,2307,123,1962,0,98001,47.475896,0.0,2017,6076,20231025T000000
385,236130,4,1.5,2572,31053,1.5,0,1,4,6,2186,386,1964,0,98005,47.468555,0.0,2527,29177,20230125T000000
386,372559,4,3.2,3915,27239,2.0,0,4,3,5,2929,986,2015,2022,98003,47.687363,0.0,3854,26118,20230308T000000
387,401263,3,1.6,3748,0,2.0,0,2,2,6,3620,128,2018,0,98003,47.592689,0.0,3476,0,20230612T000000
388,631425,5,1.2,1450,5676,1.0,0,2,3,6,1226,224,1957,0,98004,47.514538,0.0,1320,6440,20230422T000000
389,492563,3,2.7,3299,0,1.0,0,2,3,8,3267,32,1995,0,98003,47.49282,0.0,2935,0,20231125T000000
390,263464,5,2.8,2306,7174,2.5,1,0,4,8,1790,516,1920,0,98006,47.569054,0.0,1850,6758,20230725T000000
391,215237,2,3.6,2399,22663,2.0,0,1,4,9,2393,6,1903,0,98006,47.40633,0.0,1920,18218,20230517T000000
392,423787,1,2.7,646,10861,2.0,0,4,1,7,495,151,1972,0,98004,47.664308,0.0,669,11272,20231006T000000
393,151965,3,2.0,1863,19607,2.0,0,0,2,7,1509,354,2019,0,98001,47.284828,0.0,1707,20849,20230614T000000
394,624718,3,3.4,1349,0,1.5,0,4,1,7,1184,165,2014,0,98003,47.417709,0.0,1169,0,20230928T000000
395,526916,5,2.6,2662,22979,2.0,0,0,4,7,2417,245,1945,0,98005,47.622221,0.0,2858,25154,20230816T000000
396,279623,2,1.2,2856,9448,1.5,0,0,3,6,2616,240,1985,0,98004,47.273423,0.0,2889,9000,20230507T000000
397,93029,2,2.7,340,15121,1.5,0,0,4,7,286,54,1911,0,98003,47.185398,0.0,396,13982,20230927T000000
398,553080,5,3.7,1982,14071,2.0,0,4,5,7,1433,549,1929,0,98001,47.512616,0.0,2244,16638,20231104T000000
399,332819,2,2.2,2897,2284,1.5,0,3,3,7,2459,438,1993,0,98005,47.160708,0.0,3159,2365,20230905T000000
400,535672,6,1.9,1850,3469,3.0,0,0,1,7,1480,370,1995,0,98005,47.240239,0.0,1573,3125,20231206T000000
401,110835,4,1.4,2583,24677,1.5,0,2,3,8,2317,266,1959,0,98001,47.651319,0.0,2754,29446,20230205T000000
402,260093,6,1.5,2280,18989,2.5,0,1,5,6,1720,560,1999,0,98003,47.459043,0.0,2456,18134,20230604T000000
403,350786,1,2.3,2273,25500,2.5,0,3,4,7,1859,414,1970,0,98002,47.757097,0.0,2512,27007,20230525T000000
404,357047,3,2.8,1782,18246,1.5,0,3,2,7,1763,19,1980,0,98003,47.259037,0.0,1613,19879,20230917T000000
405,282490,1,1.2,1026,16429,2.0,0,4,2,8,745,281,1964,0,98004,47.48121,0.0,1083,15918,20230119T000000
406,443427,3,3.8,1102,0,1.5,0,3,2,8,970,132,1913,1914,98004,47.579917,0.0,1154,0,20230227T000000
407,189856,4,3.3,2567,12296,2.5,0,4,4,7,1866,701,2010,2014,98003,47.265897,0.0,2449,11016,20230920T000000
408,328643,2,2.8,2015,14726,1.5,0,4,2,6,1505,510,1943,1951,98006,47.706352,0.0,2146,14524,20230205T000000
409,368044,6,3.5,1889,34531,2.0,0,2,5,7,1665,224,2007,2022,98004,47.602136,0.0,1576,31917,20230730T000000
410,427165,5,1.2,1660,21869,1.5,1,0,4,7,1383,277,2001,0,98002,47.178143,0.0,1755,22284,20231128T000000
411,456742,6,2.4,1755,30360,1.5,0,3,2,6,1517,238,1925,1943,98006,47.492452,0.0,1829,32423,20230528T000000
412,181303,4,2.9,2837,20975,1.0,0,0,1,7,2734,103,1990,0,98002,47.577191,0.0,2508,21931,20230412T000000
413,119882,1,3.5,1731,7886,1.5,0,0,4,8,1636,95,2008,0,98005,47.381989,0.0,1951,8758,20230317T000000
414,541651,5,3.4,927,16171,2.0,0,0,4,7,895,32,1915,0,98004,47.204027,0.0,1065,13205,20230309T000000
415,399847,2,1.8,2594,17362,2.0,0,4,3,6,2295,299,2009,0,98006,47.555692,0.0,2293,14435,20230307T000000
416,237727,4,3.8,1836,5608,2.0,0,0,2,7,1554,282,1906,1930,98003,47.942249,0.0,1524,4946,20231030T000000
417,582672,5,1.4,2025,11156,1.5,0,3,1,7,1696,329,1931,0,98006,47.422603,0.0,2108,13323,20230810T000000
418,367351,4,3.6,3286,12942,1.5,0,4,5,7,3029,257,1988,0,98005,47.813848,0.0,3259,14496,20230531T000000
419,526894,4,3.9,1983,31056,1.0,0,3,4,8,1698,285,1994,2009,98002,47.349542,0.0,1925,36324,20231001T000000
420,360127,2,1.5,2231,0,2.5,0,4,5,5,1632,599,1915,0,98005,47.543109,0.0,2463,0,20231005T000000
421,659112,3,3.2,1056,27058,3.0,0,1,5,7,784,272,2018,2022,98001,47.654305,0.0,1254,27857,20230309T000000
422,613301,5,1.1,1824,5632,1.5,0,1,5,6,1472,352,2004,2022,98004,47.498317,0.0,1807,5755,20230823T000000
423,312655,2,2.2,2487,1279,1.0,0,1,3,8,1791,696,2021,0,98003,47.440453,0.0,1995,1314,20230722T000000
424,495735,4,2.5,755,26799,1.0,0,1,5,6,582,173,1977,0,98002,47.645226,0.0,784,29131,20230821T000000
425,446806,2,2.7,2160,22318,2.0,0,4,2,8,1937,223,1988,0,98005,47.878291,0.0,2293,21371,20230612T000000
426,555294,3,3.8,2080,27545,2.0,0,0,2,6,1463,617,1961,1998,98003,47.560117,0.0,2352,29497,20230408T000000
427,205261,6,3.0,2033,23007,2.0,0,2,1,7,1791,242,1929,0,98004,47.396788,0.0,1788,25661,20230109T000000
428,452907,5,2.4,2829,35598,1.5,0,2,1,7,2635,194,2019,0,98003,47.46205,0.0,2856,32594,20230906T000000
429,508763,3,3.4,2267,20587,2.0,0,1,5,8,1702,565,1970,0,98004,48.003942,0.0,2219,24257,20230815T000000
430,86189,1,3.9,3182,13435,2.0,0,0,5,7,2400,782,1911,0,98004,47.526981,0.0,3391,13531,20230829T000000
431,172511,5,1.1,1205,18429,1.5,0,3,3,6,853,352,1966,0,98004,47.381117,0.0,994,20144,20230316T000000
432,44115,3,3.9,2108,27434,2.0,0,0,5,8,1799,309,1990,2006,98005,47.270986,0.0,2431,29946,20230117T000000
433,309588,4,1.3,2067,7206,1.0,1,3,5,7,1852,215,1945,0,98004,47.13482,0.0,2076,7394,20230220T000000
434,457631,5,3.4,1144,8481,1.5,0,2,5,8,957,187,1982,1996,98003,47.572717,0.0,1316,7879,20230816T000000
